"corpus","file","row","axis","direction","screen","flags","evidence","text"
"source_pool","data/question-pools/axis4-conscientiousness.json","141","Conscientiousness","spontaneous","context_candidate","event","unexpected","I take pride in my ability to think on my feet and handle the unexpected."
"source_pool","data/question-pools/axis4-conscientiousness.json","142","Conscientiousness","spontaneous","no_lexical_cue","","","I value variety in my daily routine because it keeps me mentally sharp and engaged."
"source_pool","data/question-pools/axis4-conscientiousness.json","143","Conscientiousness","spontaneous","conditional_only","conditional_only","when","I'm comfortable leaving things unfinished, trusting I'll return to them when the time is right."
"source_pool","data/question-pools/axis4-conscientiousness.json","144","Conscientiousness","spontaneous","context_candidate","setting","in group","I'm comfortable with ambiguity in group projects and trust things will sort themselves out."
"source_pool","data/question-pools/axis4-conscientiousness.json","145","Conscientiousness","spontaneous","no_lexical_cue","","","I start projects with what I have and acquire tools as the need becomes clear."
"source_pool","data/question-pools/axis4-conscientiousness.json","146","Conscientiousness","spontaneous","no_lexical_cue","","","I show up to learning experiences fresh, without preparation, to keep my perspective unbiased."
"source_pool","data/question-pools/axis4-conscientiousness.json","147","Conscientiousness","spontaneous","conditional_only","conditional_only","when","I reschedule plans without guilt when something more important or interesting comes up."
"source_pool","data/question-pools/axis4-conscientiousness.json","148","Conscientiousness","spontaneous","no_lexical_cue","","","I work in intense bursts of energy rather than at a steady, measured pace."
"source_pool","data/question-pools/axis4-conscientiousness.json","149","Conscientiousness","spontaneous","no_lexical_cue","","","What some call procrastination, I experience as waiting for the right moment of clarity."
"source_pool","data/question-pools/axis4-conscientiousness.json","150","Conscientiousness","spontaneous","no_lexical_cue","","","I head out the door and figure out what I forgot along the way."
"source_pool","data/question-pools/axis4-conscientiousness.json","151","Conscientiousness","spontaneous","conditional_only","conditional_only","when","I keep working when I'm energized regardless of what my schedule says, and rest when the energy fades."
"source_pool","data/question-pools/axis4-conscientiousness.json","152","Conscientiousness","spontaneous","conditional_only","conditional_only","when","I know a project is done when it feels complete, not when it meets predefined criteria."
"source_pool","data/question-pools/axis4-conscientiousness.json","153","Conscientiousness","spontaneous","no_lexical_cue","","","Five-year plans seem pointless to me because so much changes that they quickly become irrelevant."
"source_pool","data/question-pools/axis4-conscientiousness.json","154","Conscientiousness","spontaneous","no_lexical_cue","","","I treat my calendar as a rough suggestion that I adjust throughout the day."
"source_pool","data/question-pools/axis4-conscientiousness.json","155","Conscientiousness","spontaneous","conditional_only","conditional_only","during","I focus on the conversation during meetings and trust the key points will stick."
"source_pool","data/question-pools/axis4-conscientiousness.json","156","Conscientiousness","spontaneous","no_lexical_cue","","","I let each morning develop its own rhythm instead of front-loading priority tasks."
"source_pool","data/question-pools/axis4-conscientiousness.json","157","Conscientiousness","spontaneous","conditional_only","conditional_only","when","I notice expired items when I happen to come across them, not on a set schedule."
"source_pool","data/question-pools/axis4-conscientiousness.json","158","Conscientiousness","spontaneous","no_lexical_cue","","","I ramp up effort as a project progresses, letting early stages stay loose and exploratory."
"source_pool","data/question-pools/axis4-conscientiousness.json","159","Conscientiousness","spontaneous","conditional_only","conditional_only","if","I commit to a decision and adjust quickly if the outcome isn't what I expected."
"source_pool","data/question-pools/axis4-conscientiousness.json","160","Conscientiousness","spontaneous","no_lexical_cue","","","I read whatever catches my interest without following a list."
"source_pool","data/question-pools/axis4-conscientiousness.json","161","Conscientiousness","spontaneous","no_lexical_cue","","","I handle commitments as they surface throughout the week without a formal review."
"source_pool","data/question-pools/axis4-conscientiousness.json","162","Conscientiousness","spontaneous","no_lexical_cue","","","I'd rather try something immediately and learn from the result than spend time planning it out."
"source_pool","data/question-pools/axis4-conscientiousness.json","163","Conscientiousness","spontaneous","no_lexical_cue","","","I'm comfortable with ambiguity about where a project stands as long as progress feels real."
"source_pool","data/question-pools/axis4-conscientiousness.json","164","Conscientiousness","spontaneous","conditional_only","conditional_only","when","I feel most productive when I have the freedom to shift direction at any moment."
"source_pool","data/question-pools/axis4-conscientiousness.json","165","Conscientiousness","spontaneous","conditional_only","conditional_only","whenever","I check and respond to messages whenever they arrive, staying in the flow of communication."
"source_pool","data/question-pools/axis4-conscientiousness.json","166","Conscientiousness","spontaneous","no_lexical_cue","","","I jump into the deep end with new skills and piece together understanding through experience."
